bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-AN-A0XP-10A	TCGA-AN-A0XP-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XP-10A	TCGA-AN-A0XP-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XR-01A	TCGA-AN-A0XR-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XR-01A	TCGA-AN-A0XR-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AN-A0XR-01A	TCGA-AN-A0XR-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XR-10A	TCGA-AN-A0XR-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XR-10A	TCGA-AN-A0XR-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XS-01A	TCGA-AN-A0XS-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XS-01A	TCGA-AN-A0XS-01A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AN-A0XS-01A	TCGA-AN-A0XS-01A-22X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XS-10A	TCGA-AN-A0XS-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XS-10A	TCGA-AN-A0XS-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XT-01A	TCGA-AN-A0XT-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XT-01A	TCGA-AN-A0XT-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AN-A0XT-01A	TCGA-AN-A0XT-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XT-10A	TCGA-AN-A0XT-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XT-10A	TCGA-AN-A0XT-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XU-01A	TCGA-AN-A0XU-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XU-01A	TCGA-AN-A0XU-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AN-A0XU-01A	TCGA-AN-A0XU-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XU-10A	TCGA-AN-A0XU-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XU-10A	TCGA-AN-A0XU-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XV-01A	TCGA-AN-A0XV-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XV-01A	TCGA-AN-A0XV-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AN-A0XV-01A	TCGA-AN-A0XV-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XV-10A	TCGA-AN-A0XV-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XV-10A	TCGA-AN-A0XV-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XW-01A	TCGA-AN-A0XW-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XW-01A	TCGA-AN-A0XW-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AN-A0XW-01A	TCGA-AN-A0XW-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AN-A0XW-10A	TCGA-AN-A0XW-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AN-A0XW-10A	TCGA-AN-A0XW-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A03L-01A	TCGA-AO-A03L-01A-41D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A03L-01A	TCGA-AO-A03L-01A-41R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A03L-01A	TCGA-AO-A03L-01A-41W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03L-01A	TCGA-AO-A03L-01A-41X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A03L-10A	TCGA-AO-A03L-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A03L-10A	TCGA-AO-A03L-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03L-10A	TCGA-AO-A03L-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A03M-01B	TCGA-AO-A03M-01B-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A03M-01B	TCGA-AO-A03M-01B-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A03M-01B	TCGA-AO-A03M-01B-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03M-10A	TCGA-AO-A03M-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A03M-10A	TCGA-AO-A03M-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03N-01B	TCGA-AO-A03N-01B-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A03N-01B	TCGA-AO-A03N-01B-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A03N-01B	TCGA-AO-A03N-01B-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03N-10A	TCGA-AO-A03N-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A03N-10A	TCGA-AO-A03N-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03O-01A	TCGA-AO-A03O-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A03O-01A	TCGA-AO-A03O-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A03O-01A	TCGA-AO-A03O-01A-11W	[Not Available]	[Not Available]	[Not Available]
TCGA-AO-A03O-01A	TCGA-AO-A03O-01A-11X	[Not Available]	[Not Available]	[Not Available]
TCGA-AO-A03O-10A	TCGA-AO-A03O-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A03O-10A	TCGA-AO-A03O-10A-01W	[Not Available]	[Not Available]	[Not Available]
TCGA-AO-A03O-10A	TCGA-AO-A03O-10A-01X	[Not Available]	[Not Available]	[Not Available]
TCGA-AO-A03P-01A	TCGA-AO-A03P-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A03P-01A	TCGA-AO-A03P-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A03P-01A	TCGA-AO-A03P-01A-11W	[Not Available]	[Not Available]	[Not Available]
TCGA-AO-A03P-01A	TCGA-AO-A03P-01A-11X	[Not Available]	[Not Available]	[Not Available]
TCGA-AO-A03P-10A	TCGA-AO-A03P-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A03P-10A	TCGA-AO-A03P-10A-01W	[Not Available]	[Not Available]	[Not Available]
TCGA-AO-A03P-10A	TCGA-AO-A03P-10A-01X	[Not Available]	[Not Available]	[Not Available]
TCGA-AO-A03R-01A	TCGA-AO-A03R-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A03R-01A	TCGA-AO-A03R-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A03R-01A	TCGA-AO-A03R-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03R-01A	TCGA-AO-A03R-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A03R-10A	TCGA-AO-A03R-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A03R-10A	TCGA-AO-A03R-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03R-10A	TCGA-AO-A03R-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A03T-01A	TCGA-AO-A03T-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A03T-01A	TCGA-AO-A03T-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A03T-01A	TCGA-AO-A03T-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03T-01A	TCGA-AO-A03T-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A03T-10A	TCGA-AO-A03T-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A03T-10A	TCGA-AO-A03T-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03T-10A	TCGA-AO-A03T-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A03U-01B	TCGA-AO-A03U-01B-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A03U-01B	TCGA-AO-A03U-01B-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A03U-01B	TCGA-AO-A03U-01B-21W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03U-10A	TCGA-AO-A03U-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A03U-10A	TCGA-AO-A03U-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03V-01A	TCGA-AO-A03V-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A03V-01A	TCGA-AO-A03V-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A03V-01A	TCGA-AO-A03V-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A03V-10A	TCGA-AO-A03V-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A03V-10A	TCGA-AO-A03V-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J2-01A	TCGA-AO-A0J2-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0J2-01A	TCGA-AO-A0J2-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0J2-01A	TCGA-AO-A0J2-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J2-01A	TCGA-AO-A0J2-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J2-10A	TCGA-AO-A0J2-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0J2-10A	TCGA-AO-A0J2-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J2-10A	TCGA-AO-A0J2-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J3-01A	TCGA-AO-A0J3-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0J3-01A	TCGA-AO-A0J3-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0J3-01A	TCGA-AO-A0J3-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J3-01A	TCGA-AO-A0J3-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J3-10A	TCGA-AO-A0J3-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0J3-10A	TCGA-AO-A0J3-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J3-10A	TCGA-AO-A0J3-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J4-01A	TCGA-AO-A0J4-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0J4-01A	TCGA-AO-A0J4-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0J4-01A	TCGA-AO-A0J4-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J4-01A	TCGA-AO-A0J4-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J4-10A	TCGA-AO-A0J4-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0J4-10A	TCGA-AO-A0J4-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J4-10A	TCGA-AO-A0J4-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J5-01A	TCGA-AO-A0J5-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0J5-01A	TCGA-AO-A0J5-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0J5-01A	TCGA-AO-A0J5-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J5-01A	TCGA-AO-A0J5-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J5-10A	TCGA-AO-A0J5-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0J5-10A	TCGA-AO-A0J5-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J5-10A	TCGA-AO-A0J5-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J6-01A	TCGA-AO-A0J6-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0J6-01A	TCGA-AO-A0J6-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0J6-01A	TCGA-AO-A0J6-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J6-01A	TCGA-AO-A0J6-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J6-10A	TCGA-AO-A0J6-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0J6-10A	TCGA-AO-A0J6-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J6-10A	TCGA-AO-A0J6-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J7-01A	TCGA-AO-A0J7-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0J7-01A	TCGA-AO-A0J7-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0J7-01A	TCGA-AO-A0J7-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J7-01A	TCGA-AO-A0J7-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J7-10A	TCGA-AO-A0J7-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0J7-10A	TCGA-AO-A0J7-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J7-10A	TCGA-AO-A0J7-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J8-01A	TCGA-AO-A0J8-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0J8-01A	TCGA-AO-A0J8-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0J8-01A	TCGA-AO-A0J8-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J8-01A	TCGA-AO-A0J8-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J8-10A	TCGA-AO-A0J8-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0J8-10A	TCGA-AO-A0J8-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J8-10A	TCGA-AO-A0J8-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J9-01A	TCGA-AO-A0J9-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0J9-01A	TCGA-AO-A0J9-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0J9-01A	TCGA-AO-A0J9-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J9-01A	TCGA-AO-A0J9-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0J9-10A	TCGA-AO-A0J9-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0J9-10A	TCGA-AO-A0J9-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0J9-10A	TCGA-AO-A0J9-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JA-01A	TCGA-AO-A0JA-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JA-01A	TCGA-AO-A0JA-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JA-01A	TCGA-AO-A0JA-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JA-01A	TCGA-AO-A0JA-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JA-10A	TCGA-AO-A0JA-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JA-10A	TCGA-AO-A0JA-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JA-10A	TCGA-AO-A0JA-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JB-01A	TCGA-AO-A0JB-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JB-01A	TCGA-AO-A0JB-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JB-01A	TCGA-AO-A0JB-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JB-01A	TCGA-AO-A0JB-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JB-10A	TCGA-AO-A0JB-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JB-10A	TCGA-AO-A0JB-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JB-10A	TCGA-AO-A0JB-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JC-01A	TCGA-AO-A0JC-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JC-01A	TCGA-AO-A0JC-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JC-01A	TCGA-AO-A0JC-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JC-01A	TCGA-AO-A0JC-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JC-10A	TCGA-AO-A0JC-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JC-10A	TCGA-AO-A0JC-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JC-10A	TCGA-AO-A0JC-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JD-01A	TCGA-AO-A0JD-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JD-01A	TCGA-AO-A0JD-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JD-01A	TCGA-AO-A0JD-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JD-01A	TCGA-AO-A0JD-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JD-10A	TCGA-AO-A0JD-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JD-10A	TCGA-AO-A0JD-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JD-10A	TCGA-AO-A0JD-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JE-01A	TCGA-AO-A0JE-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JE-01A	TCGA-AO-A0JE-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JE-01A	TCGA-AO-A0JE-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JE-01A	TCGA-AO-A0JE-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JE-10A	TCGA-AO-A0JE-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JE-10A	TCGA-AO-A0JE-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JE-10A	TCGA-AO-A0JE-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JF-01A	TCGA-AO-A0JF-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JF-01A	TCGA-AO-A0JF-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JF-01A	TCGA-AO-A0JF-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JF-01A	TCGA-AO-A0JF-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JF-10A	TCGA-AO-A0JF-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JF-10A	TCGA-AO-A0JF-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JF-10A	TCGA-AO-A0JF-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JG-01A	TCGA-AO-A0JG-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JG-01A	TCGA-AO-A0JG-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JG-01A	TCGA-AO-A0JG-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JG-01A	TCGA-AO-A0JG-01A-31X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JG-10A	TCGA-AO-A0JG-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JG-10A	TCGA-AO-A0JG-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JG-10A	TCGA-AO-A0JG-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JI-01A	TCGA-AO-A0JI-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JI-01A	TCGA-AO-A0JI-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JI-01A	TCGA-AO-A0JI-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JI-01A	TCGA-AO-A0JI-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JI-10A	TCGA-AO-A0JI-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JI-10A	TCGA-AO-A0JI-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JI-10A	TCGA-AO-A0JI-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JJ-01A	TCGA-AO-A0JJ-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JJ-01A	TCGA-AO-A0JJ-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JJ-01A	TCGA-AO-A0JJ-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JJ-01A	TCGA-AO-A0JJ-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JJ-10A	TCGA-AO-A0JJ-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JJ-10A	TCGA-AO-A0JJ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JJ-10A	TCGA-AO-A0JJ-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JL-01A	TCGA-AO-A0JL-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JL-01A	TCGA-AO-A0JL-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JL-01A	TCGA-AO-A0JL-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JL-01A	TCGA-AO-A0JL-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JL-10A	TCGA-AO-A0JL-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JL-10A	TCGA-AO-A0JL-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JL-10A	TCGA-AO-A0JL-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JM-01A	TCGA-AO-A0JM-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A0JM-01A	TCGA-AO-A0JM-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-AO-A0JM-01A	TCGA-AO-A0JM-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JM-01A	TCGA-AO-A0JM-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A0JM-10A	TCGA-AO-A0JM-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A0JM-10A	TCGA-AO-A0JM-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A0JM-10A	TCGA-AO-A0JM-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-AO-A124-01A	TCGA-AO-A124-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A124-01A	TCGA-AO-A124-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-AO-A124-01A	TCGA-AO-A124-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A124-10A	TCGA-AO-A124-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A124-10A	TCGA-AO-A124-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A125-01A	TCGA-AO-A125-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A125-01A	TCGA-AO-A125-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-AO-A125-01A	TCGA-AO-A125-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A125-10A	TCGA-AO-A125-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A125-10A	TCGA-AO-A125-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A126-01A	TCGA-AO-A126-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A126-01A	TCGA-AO-A126-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-AO-A126-01A	TCGA-AO-A126-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A126-10A	TCGA-AO-A126-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A126-10A	TCGA-AO-A126-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A128-01A	TCGA-AO-A128-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A128-01A	TCGA-AO-A128-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-AO-A128-01A	TCGA-AO-A128-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A128-10A	TCGA-AO-A128-10A-01D	tssDNA	[Not Available]	[Not Available]
TCGA-AO-A128-10A	TCGA-AO-A128-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A129-01A	TCGA-AO-A129-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-AO-A129-01A	TCGA-AO-A129-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-AO-A129-01A	TCGA-AO-A129-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-AO-A129-10A	TCGA-AO-A129-10A-01D	tssDNA	[Not Available]	[Not Available]
